Subject,Release,Acquisition,GMV,WBV,ICV,,,,Gender,GenderTag,Age,AgeTag,over 36,FFI data,Tau reject,SD reject,age_tau_sd reject,NEOFAC_N,NEOFAC_E,NEOFAC_O,NEOFAC_A,NEOFAC_C,NEO-FFI_Compl,NEORAW_01,NEORAW_02,NEORAW_03,NEORAW_04,NEORAW_05,NEORAW_06,NEORAW_07,NEORAW_08,NEORAW_09,NEORAW_10,NEORAW_11,NEORAW_12,NEORAW_13,NEORAW_14,NEORAW_15,NEORAW_16,NEORAW_17,NEORAW_18,NEORAW_19,NEORAW_20,NEORAW_21,NEORAW_22,NEORAW_23,NEORAW_24,NEORAW_25,NEORAW_26,NEORAW_27,NEORAW_28,NEORAW_29,NEORAW_30,NEORAW_31,NEORAW_32,NEORAW_33,NEORAW_34,NEORAW_35,NEORAW_36,NEORAW_37,NEORAW_38,NEORAW_39,NEORAW_40,NEORAW_41,NEORAW_42,NEORAW_43,NEORAW_44,NEORAW_45,NEORAW_46,NEORAW_47,NEORAW_48,NEORAW_49,NEORAW_50,NEORAW_51,NEORAW_52,NEORAW_53,NEORAW_54,NEORAW_55,NEORAW_56,NEORAW_57,NEORAW_58,NEORAW_59,NEORAW_60
311320,S900,Q09,0.65591036,1.192958038,1.347451412,,,,M,1,26-30,2,0,0,0,0,0,20,36,27,20,35,TRUE,N,N,N,N,N,N,N,N,D,N,N,D,SD,SD,SD,N,SA,D,N,N,N,SA,N,N,N,SD,SD,N,SA,SD,N,SA,N,SA,SA,SA,SA,SA,SA,SA,N,SA,SA,SA,SA,SA,N,N,N,SA,N,SA,SA,SA,D,SD,D,SA,D,SA
314225,S1200,Q12,0.693157083,1.172224613,1.298816301,,,,M,1,22-25,1,0,0,0,0,0,19,32,28,26,30,TRUE,D,A,N,A,D,D,A,SA,D,A,A,N,A,N,A,A,A,D,D,A,D,D,A,N,N,D,N,A,SA,D,A,A,D,A,A,N,A,D,D,A,D,D,D,N,D,A,SA,SD,A,A,D,SA,A,D,N,A,A,N,D,A
316633,S500,Q05,0.696570644,1.100923782,1.296387714,,,,F,2,26-30,2,0,0,0,0,0,21,34,41,35,44,TRUE,SD,N,D,A,A,D,SA,SA,SD,SA,A,D,SA,D,SD,A,A,SD,SA,SA,N,N,SD,SD,A,D,N,A,A,SD,N,D,SD,A,SA,D,A,D,N,A,SD,D,SA,D,D,N,SA,SD,SA,SA,D,SA,SA,D,SD,A,D,SA,D,SA
316835,S900,Q10,0.641007206,1.055795717,1.177955386,,,,F,2,26-30,2,0,0,0,0,0,18,34,26,23,35,TRUE,D,N,N,A,N,N,A,A,D,A,D,D,A,A,N,N,A,D,D,A,N,A,A,A,A,D,A,D,N,D,A,A,D,A,SA,D,A,A,D,A,D,D,A,A,D,D,SA,D,A,A,D,SA,N,A,D,SD,N,A,D,A
317332,S900,Q07,0.747879444,1.206282413,1.453306141,,,,M,1,26-30,2,0,0,0,0,0,20,29,30,38,28,TRUE,D,A,D,A,N,A,SA,A,SD,A,SD,SD,D,D,D,D,A,SD,SA,A,D,D,A,D,N,D,N,N,D,SA,N,N,D,A,N,D,A,SD,SD,SA,A,N,D,N,D,D,D,SD,SA,A,SD,A,A,SD,N,SD,A,A,D,D
318637,S900,Q09,0.815593102,1.37073425,1.530380106,,,,M,1,26-30,2,0,0,0,0,0,10,28,25,30,33,TRUE,N,N,N,A,N,N,N,N,SD,A,SD,N,D,D,N,A,A,D,N,A,D,A,A,N,N,SD,N,A,D,SD,A,N,N,N,N,D,N,N,N,A,D,N,D,D,D,A,N,D,A,A,SD,A,A,N,D,SD,D,N,D,A
320826,S900,Q10,0.727764279,1.230065738,1.334765022,,,,F,2,31-35,3,0,0,0,0,0,15,39,24,36,27,TRUE,N,A,N,SA,N,N,A,A,SD,A,A,D,A,D,A,A,SA,D,A,A,SD,A,A,N,N,SD,SD,A,N,A,N,N,D,A,A,D,SA,SA,SD,SA,N,SD,N,D,N,A,N,N,A,A,D,SA,A,SD,A,SD,D,D,D,N
321323,S900,Q11,0.670807562,1.107572034,1.263676843,,,,F,2,31-35,3,0,0,0,0,0,10,43,29,37,34,TRUE,A,SA,N,SA,SA,D,SA,A,SD,N,D,SD,A,SD,N,A,SA,N,N,A,D,A,N,D,A,SD,D,A,N,N,A,A,D,SA,A,D,SA,N,SD,A,D,D,A,N,D,A,SA,D,SA,A,SD,SA,A,N,D,D,D,N,N,A
322224,S900,Q08,0.583376385,0.945497101,1.079099,,,,F,2,31-35,3,0,0,0,0,0,20,34,27,38,42,TRUE,D,D,D,SA,A,D,SA,SA,SD,SA,A,D,A,D,D,D,SA,D,SA,SA,D,A,D,D,SA,SD,D,A,D,SD,A,D,D,A,SA,SD,A,A,SD,A,D,D,A,A,D,D,SA,D,SA,A,D,SA,D,SD,D,A,A,D,D,SA
325129,S1200,Q13,0.885488623,1.429669152,1.612129846,,,,M,1,31-35,3,0,0,0,0,0,24,29,31,34,33,TRUE,D,A,D,SA,A,N,N,A,D,A,A,N,A,SD,D,A,SA,SD,A,A,A,SA,A,N,A,D,N,N,A,A,D,D,D,SA,SA,D,D,SD,D,A,D,A,SD,D,A,N,N,SD,SA,A,SD,SA,SA,D,D,SA,D,N,SD,A
329440,Q1,Q01,0.829960273,1.363387432,1.589806123,,,,M,1,26-30,2,0,0,0,0,0,11,31,40,30,42,TRUE,D,N,D,A,A,D,A,D,SD,A,D,D,SA,N,SD,SA,A,D,A,A,D,N,D,A,SA,D,D,N,N,D,A,D,D,A,SA,D,N,D,N,SA,D,N,SA,A,SD,SA,A,SD,A,SA,D,SA,SA,D,D,SD,D,SA,A,A
329844,S1200,Q07,0.724720015,1.210062869,1.368841804,,,,M,1,26-30,2,0,0,0,0,0,13,36,26,35,39,TRUE,A,N,N,A,A,D,A,A,D,A,D,D,A,D,D,A,SA,N,N,A,D,A,N,D,A,SD,N,A,A,D,N,A,N,A,SA,D,SA,A,D,A,D,D,N,D,D,D,A,N,SA,SA,SD,A,A,SD,D,D,D,A,A,SA
330324,S900,Q09,0.74921037,1.215940897,1.421549037,,,,M,1,26-30,2,0,0,0,0,0,4,34,31,31,35,TRUE,A,A,D,A,A,SD,A,N,SD,A,D,D,N,SA,D,SA,A,SD,N,A,SD,SA,SA,N,N,SD,D,A,SD,N,A,D,SD,SA,A,SD,A,SD,A,SA,SD,D,SD,N,D,A,N,N,A,A,SD,A,SA,D,D,SD,D,A,A,A
333330,S900,Q10,0.654792426,1.073105074,1.211654479,,,,F,2,31-35,3,0,0,0,0,0,16,29,19,34,41,TRUE,D,D,A,SA,SA,N,A,SA,SD,SA,A,N,N,SD,N,A,N,D,N,A,D,A,A,N,A,D,A,N,A,SD,A,N,A,A,A,D,A,A,D,SA,D,A,D,N,D,A,A,N,SA,SA,D,SA,A,SD,D,SD,SD,N,D,SA
334635,S500,Q05,0.664713221,1.055849358,1.147939312,,,,F,2,22-25,1,0,0,0,0,0,22,28,21,26,37,TRUE,D,A,N,A,A,A,A,A,D,A,D,A,D,D,SD,A,N,D,N,A,D,A,A,A,A,D,D,A,A,A,A,D,D,A,A,A,A,N,D,SA,D,A,D,A,SD,A,A,A,A,A,A,A,N,D,D,A,N,D,SD,A
336841,S900,Q08,0.769365872,1.223312032,1.419027281,,,,M,1,26-30,2,0,0,0,0,0,12,33,33,22,24,TRUE,D,D,SD,SD,SD,D,SA,A,D,N,SD,SD,A,A,D,SA,A,D,A,D,D,A,D,D,SD,SD,A,A,SA,A,D,D,D,A,A,N,A,N,D,A,SD,D,N,SA,D,SA,A,SD,A,SA,D,A,A,SA,A,D,SD,N,A,A
339847,S500,Q04,0.719304395,1.205298635,1.312078037,,,,F,2,26-30,2,0,0,0,0,0,16,33,34,32,36,TRUE,N,A,N,A,A,N,A,A,D,N,D,N,A,D,D,D,A,D,A,A,D,A,D,D,A,D,SD,A,D,N,A,N,D,A,SA,D,N,SD,D,SA,D,D,A,A,D,A,N,D,A,A,D,A,A,D,D,D,D,A,D,A
341834,S900,Q07,0.879471972,1.393095593,1.568011854,,,,M,1,26-30,2,0,0,0,0,0,23,39,28,31,28,TRUE,D,SA,D,SA,N,N,A,A,SD,D,N,SD,A,D,N,N,SA,D,A,SA,D,A,SA,N,N,N,N,A,N,A,N,SA,A,A,SA,D,SA,N,D,N,D,D,D,A,A,N,A,D,A,A,N,A,SA,N,N,A,N,SA,D,SA
342129,S1200,Q09,0.762312482,1.280710236,1.459332825,,,,M,1,26-30,2,0,0,0,0,0,9,42,30,39,37,TRUE,A,A,D,SA,A,D,SA,SA,D,A,D,D,A,SD,D,A,SA,SD,N,A,D,SA,N,D,A,SD,D,A,SD,D,A,A,D,SA,SA,SD,SA,N,D,A,D,SD,N,D,D,A,A,D,SA,A,SD,SA,A,D,N,D,D,N,N,SA
346137,S900,Q08,0.757864646,1.160792567,1.307719247,,,,M,1,26-30,2,0,0,0,0,0,14,44,32,38,43,TRUE,SA,A,N,SA,A,A,SA,A,SD,SA,SD,SD,A,SD,N,A,SA,D,N,SA,SD,A,N,SD,A,A,D,SA,N,SD,SA,A,D,SA,SA,D,SA,N,SD,A,D,SD,D,N,SD,A,SA,SD,SA,SA,A,SA,A,SD,SD,D,SD,SA,SD,SA
346945,S900,Q07,0.682019337,0.993558006,1.159387789,,,,F,2,22-25,1,0,0,0,0,0,24,34,37,40,25,TRUE,SD,A,D,SA,N,A,SA,SA,D,N,D,SD,SA,SD,N,A,SA,SD,SA,SA,SD,A,D,SD,D,SA,A,SA,D,D,N,A,N,SA,N,SA,SA,N,SD,N,N,D,SA,D,A,A,N,SD,SA,A,D,N,SA,D,A,D,A,A,SD,N
348545,S900,Q10,0.701431712,1.109269338,1.223566198,,,,M,1,22-25,1,0,0,0,0,0,27,37,39,22,32,TRUE,SA,A,SD,SA,SA,N,A,SA,A,D,N,D,SA,N,D,D,SA,SD,A,SA,A,SA,SD,SA,SA,SD,A,SA,SA,SA,D,SA,D,N,SA,SA,A,SA,N,D,SA,SD,SA,SA,SA,D,SA,SD,SA,A,SD,SA,SA,SA,SD,A,SA,SA,SA,SA
349244,S1200,Q08,0.766913492,1.224421116,1.433722447,,,,M,1,26-30,2,0,0,0,0,0,14,23,26,27,40,TRUE,N,D,A,A,SA,D,N,SA,D,A,D,A,A,N,D,A,N,D,A,SA,SD,A,A,A,A,D,A,N,N,D,A,N,D,A,SA,D,N,D,D,A,D,N,A,N,D,N,A,D,A,SA,D,A,N,A,D,N,A,N,D,A
350330,S1200,Q13,0.735826415,1.125760881,1.276477862,,,,F,2,22-25,1,0,0,0,0,0,8,32,32,37,32,TRUE,A,N,D,SA,A,SD,A,A,D,N,D,D,A,SD,N,A,A,D,N,A,SD,A,D,SD,N,SD,A,A,D,N,A,N,D,A,A,N,A,N,SD,A,D,D,N,N,D,A,N,D,A,A,SD,SA,A,D,D,SD,D,A,N,A
351938,Q3,Q03,0.74822606,1.187207381,1.385513275,,,,F,2,22-25,1,0,0,0,0,0,8,32,30,34,42,TRUE,A,N,D,A,A,SD,A,SA,D,SA,D,D,A,SD,D,D,A,D,A,SA,SD,N,N,D,A,SD,N,A,D,D,A,N,D,A,SA,D,A,N,SD,A,D,SD,N,D,SD,SA,N,SD,A,SA,SD,A,A,N,SD,SD,D,N,SD,A
352132,S500,Q05,0.816900985,1.319327447,1.504960711,,,,M,1,26-30,2,0,0,0,0,0,11,33,20,33,42,TRUE,D,SD,N,SA,SA,D,SA,SA,D,SA,SD,N,SA,SD,A,SA,A,SD,SA,SA,N,N,SA,N,A,SD,A,D,N,SD,SA,A,D,A,A,N,A,SA,SD,A,SD,D,SD,A,SD,SA,SA,A,A,SA,SD,SA,A,A,SD,A,SD,N,N,SA
352738,S500,Q04,0.801429616,1.289963272,1.464710433,,,,M,1,31-35,3,0,0,0,0,0,13,43,31,42,38,TRUE,N,SA,SA,SA,N,N,SA,A,SD,A,N,D,N,SD,D,SA,SA,D,A,SA,D,SA,D,D,N,SD,D,A,SD,D,N,A,SD,SA,SA,D,SA,SD,SD,A,D,SD,A,SD,D,A,A,D,SA,SA,D,SA,SA,D,D,SD,D,D,D,SA
353740,S900,Q10,0.8836126,1.407747354,1.550946451,,,,M,1,22-25,1,0,0,0,0,0,3,36,30,29,32,TRUE,SA,D,N,SA,N,SD,SA,A,D,N,SD,D,A,D,D,SA,A,D,D,A,D,A,N,A,A,SD,A,A,A,A,A,SA,D,SA,A,D,SA,A,N,A,SD,SD,D,N,D,SA,A,D,SA,A,SD,A,SA,A,N,SD,D,SA,A,SA
355239,Q3,Q04,0.773997395,1.184862478,1.333608968,,,,F,2,26-30,2,0,0,0,0,0,16,29,27,30,32,TRUE,N,A,N,A,A,N,A,A,N,D,D,N,N,D,N,A,A,D,A,A,D,A,D,D,A,D,A,A,N,A,A,N,D,A,A,N,A,D,D,A,D,N,N,A,D,N,A,N,A,A,D,N,D,D,SD,D,N,N,D,A
355542,Q1,Q01,0.756561787,1.207574147,1.321309005,,,,F,2,26-30,2,0,0,0,0,0,27,29,27,26,32,TRUE,SD,A,N,A,A,N,A,A,D,A,A,D,N,N,SD,N,A,D,N,D,A,A,D,D,A,D,A,A,A,N,A,A,A,A,A,A,A,N,N,N,A,N,A,A,N,A,N,N,A,A,D,N,A,N,D,A,A,N,D,A
355845,S1200,Q13,0.620373686,1.019247634,1.17561225,,,,F,2,26-30,2,0,1,NaN,NaN,1,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356948,S500,Q04,0.776516848,1.213331768,1.33790782,,,,F,2,26-30,2,0,0,0,0,0,4,37,17,32,45,TRUE,SA,A,A,SA,SA,SD,SA,A,D,SA,D,A,N,D,D,SA,SA,N,D,SA,SD,A,A,N,A,SD,SD,D,D,D,SA,A,D,A,SA,D,SA,SA,D,SA,D,D,SD,A,SD,SA,N,A,A,SA,D,A,A,D,SD,SD,D,N,A,SA
358144,S900,Q10,0.765344004,1.261154683,1.41132991,,,,F,2,26-30,2,0,0,0,0,0,19,33,26,30,34,TRUE,N,A,A,A,A,D,A,A,N,A,A,A,N,D,A,A,SA,D,A,A,D,A,D,D,A,D,N,N,A,D,A,N,D,A,A,N,A,D,D,A,N,D,D,N,D,D,A,N,A,A,D,A,A,D,D,D,D,N,D,A
360030,S1200,Q13,0.724389199,1.178424937,1.330031022,,,,F,2,31-35,3,0,0,0,0,0,20,26,22,33,35,TRUE,D,D,N,SA,A,D,N,A,SD,N,N,D,N,D,SD,A,N,D,A,A,D,N,A,N,A,N,N,D,N,D,D,N,N,A,N,D,A,SD,SD,A,N,N,D,A,D,A,A,N,SA,A,D,N,D,D,D,N,N,N,SD,A
361234,S900,Q12,0.641657544,1.090339615,1.27587299,,,,F,2,31-35,3,0,0,0,0,0,9,37,36,37,38,TRUE,A,A,D,SA,SA,D,A,A,D,A,D,D,A,SD,D,A,SA,D,SA,SA,SD,A,SD,D,N,D,D,A,D,D,N,N,D,A,A,D,SA,N,SD,SA,SD,SD,SA,D,D,A,A,SD,A,A,SD,A,A,D,N,SD,N,A,SD,SA
361941,Q3,Q03,0.845515865,1.32858424,1.541285545,,,,M,1,26-30,2,0,0,0,0,0,40,20,31,36,35,TRUE,SD,N,D,SA,A,N,SA,A,SD,SA,SA,N,A,SD,N,SD,N,D,SA,A,A,N,N,A,N,A,SA,N,N,A,SD,SD,D,SA,A,A,N,N,SD,A,SA,N,SA,N,D,SD,D,D,SA,SA,N,N,A,D,SD,A,A,N,SD,A
362034,S1200,Q13,0.640574124,1.037783041,1.13553252,,,,F,2,31-35,3,0,0,0,0,0,19,38,38,28,36,TRUE,SD,A,SD,SA,A,SD,SA,SA,N,A,N,SD,SA,SD,N,N,SA,SD,N,A,D,A,SD,N,A,SD,N,SA,SA,N,N,N,SD,SA,SA,N,SA,A,SD,SA,N,SD,SA,N,D,N,N,N,SA,SA,SD,N,SA,SA,A,N,SD,A,SD,SA
365343,S500,Q06,0.716608948,1.128613036,1.271282502,,,,F,2,26-30,2,0,0,0,0,0,14,31,23,39,43,TRUE,D,D,SA,SA,SA,D,A,A,SD,SA,A,A,A,SD,D,A,D,N,SA,SA,SD,A,D,D,SA,D,A,A,D,A,D,N,D,A,SA,D,SA,SA,SD,SA,D,SD,D,D,D,SA,SA,A,SA,SA,SD,SA,SA,D,SD,SD,D,N,SD,SA
366042,S500,Q04,0.741359571,1.179442216,1.329490154,,,,F,2,26-30,2,0,0,0,0,0,19,33,30,40,35,TRUE,SD,N,A,SA,N,N,SA,A,SD,A,N,SD,N,SD,D,A,SA,SD,A,SA,N,N,D,SD,SA,D,N,N,D,A,SD,D,D,SA,SA,SD,N,D,SD,A,SD,N,A,N,D,N,SA,D,SA,A,SD,A,A,D,N,D,D,N,D,A
366446,Q3,Q03,0.779567785,1.339925591,1.501079944,,,,M,1,22-25,1,0,0,0,0,0,9,26,27,35,37,TRUE,SA,D,SA,SA,SA,D,N,SA,SD,N,SD,D,A,D,N,A,N,N,N,A,D,N,SD,D,A,D,N,A,N,SD,A,N,A,A,SA,D,A,A,SD,A,SD,D,SA,D,N,A,D,D,A,N,SD,A,A,N,SD,N,N,A,N,SA
368551,S1200,Q09,0.805444542,1.326224564,1.544576208,,,,M,1,26-30,2,0,0,0,0,0,7,35,34,28,39,TRUE,SA,A,N,A,SA,D,A,A,D,A,SD,D,SA,D,SD,A,A,SD,A,A,D,A,D,A,A,D,A,A,D,D,A,A,D,A,A,D,A,A,A,A,SD,D,A,A,D,A,A,D,A,A,SD,SA,SA,A,SD,SD,D,A,A,A
368753,S1200,Q12,0.636841762,1.014185794,1.177195091,,,,F,2,31-35,3,0,0,0,0,0,10,19,21,36,43,TRUE,N,D,A,SA,SA,D,A,SA,SD,A,D,A,N,SD,SD,A,N,SD,A,SA,SD,N,A,A,A,SD,A,D,N,D,A,D,N,A,A,D,N,N,D,SA,D,A,N,D,SD,A,D,N,SA,SA,D,A,A,D,D,SD,A,D,N,SA
371843,Q3,Q03,0.728678657,1.166301793,1.287451477,,,,F,2,31-35,3,0,0,1,0,1,37,15,25,21,28,TRUE,D,D,A,N,D,A,N,N,D,A,A,A,A,D,N,D,A,N,N,A,A,N,SA,A,A,A,N,A,SA,A,SD,SD,D,N,A,A,D,D,A,A,A,SA,SD,A,D,SD,SD,D,SA,A,D,A,A,N,A,SA,SA,N,SD,N
376247,S1200,Q13,0.724723793,1.178409817,1.265988936,,,,F,2,26-30,2,0,0,0,0,0,24,32,24,34,38,TRUE,SD,A,N,SA,SA,N,SA,SA,D,A,A,A,A,SD,D,N,A,D,A,A,D,A,D,N,A,N,N,N,N,A,SD,SD,N,A,A,D,A,SA,SD,SA,D,D,N,A,SD,A,A,D,SA,A,D,SA,N,D,D,N,D,N,D,SA
377451,S500,Q05,0.767217805,1.177833717,1.349134596,,,,F,2,26-30,2,0,0,0,0,0,33,24,33,30,28,TRUE,D,N,A,A,A,D,N,A,D,D,SA,N,SA,D,N,D,N,D,SA,SA,N,D,SD,A,D,N,D,D,A,D,D,A,SD,A,N,N,A,N,SD,A,A,A,SA,A,N,D,N,SD,SA,N,A,N,A,D,N,SA,A,N,SD,A
378756,S1200,Q12,0.771506024,1.271088019,1.439681155,,,,M,1,26-30,2,0,0,0,0,0,25,30,36,38,29,TRUE,D,A,D,SA,A,A,SA,SA,SD,N,D,SA,SA,N,D,A,SA,D,SA,SA,D,N,D,N,N,N,SD,N,N,SA,N,D,SD,A,N,D,SA,SD,SD,A,A,N,D,D,A,N,A,SD,SA,SA,N,N,SA,D,D,SA,A,SA,A,N
378857,S900,Q08,0.794090249,1.284937387,1.445404563,,,,F,2,31-35,3,0,0,0,0,0,15,28,31,38,25,TRUE,A,D,A,SD,A,A,A,N,SD,N,D,D,SA,SD,A,N,A,SD,SA,A,N,N,D,D,N,SD,D,A,D,A,N,D,SD,A,N,SD,A,SA,SD,A,SD,D,SA,SD,A,A,N,SD,A,N,D,A,D,SD,D,N,A,D,N,N
379657,S900,Q10,0.679398966,1.089660398,1.251012379,,,,F,2,26-30,2,0,0,0,0,0,33,19,32,25,34,TRUE,D,SD,A,A,A,N,A,A,N,A,A,A,A,A,D,D,A,D,A,A,A,N,D,A,A,A,A,A,A,D,SD,N,D,A,A,N,N,N,N,A,N,A,A,A,A,D,N,SD,A,A,N,N,N,D,D,A,SA,SA,N,A
380036,S500,Q05,0.809551295,1.368957117,1.567325224,,,,M,1,26-30,2,0,0,0,0,0,10,30,22,33,32,TRUE,A,D,N,SA,N,N,A,A,D,A,D,D,N,SD,D,A,A,D,A,A,SD,N,A,N,N,SD,D,N,A,D,A,N,D,A,A,D,A,N,SD,A,D,D,D,N,D,SA,N,N,SA,A,D,N,N,D,A,D,D,D,SD,A
381038,S900,Q08,0.718433919,1.181276936,1.435748125,,,,F,2,26-30,2,0,0,0,0,0,31,27,25,31,22,TRUE,SD,D,D,SA,SD,A,A,A,D,D,A,A,N,N,N,D,A,D,A,A,A,A,N,D,D,D,N,N,A,A,SD,D,D,A,A,D,A,A,N,A,A,D,D,D,D,A,A,SD,A,N,A,A,N,D,A,N,A,D,D,N
381543,S900,Q09,0.743843035,1.169011377,1.304848278,,,,F,2,22-25,1,0,0,0,0,0,10,36,34,29,44,TRUE,A,N,A,SA,SA,D,SA,SA,D,SA,D,SD,SA,D,D,SA,A,D,A,N,D,SA,SD,A,SA,D,A,A,A,D,A,A,SD,SA,SA,A,SA,SA,A,SA,SD,D,SA,SA,SD,SA,A,SD,SA,SA,D,SA,SA,N,SD,SD,A,A,A,SA
382242,S500,Q04,0.732475679,1.182728044,1.322573993,,,,F,2,31-35,3,0,0,0,0,0,3,28,30,34,38,TRUE,A,D,D,SA,A,D,SA,SA,D,SA,SD,A,A,D,SD,SA,A,SD,D,A,D,A,A,D,A,SD,A,D,D,A,SA,D,D,A,A,SD,A,D,SD,SA,SD,SD,SD,A,D,SA,A,SD,SA,A,SD,D,SA,SD,SD,SD,D,SA,D,A
385046,S1200,Q09,0.802146786,1.312391316,1.522259006,,,,M,1,26-30,2,0,0,0,0,0,14,28,30,32,37,TRUE,A,N,A,A,A,D,N,A,D,A,D,A,SA,D,SD,D,A,D,A,A,D,A,N,N,A,D,N,N,D,D,A,N,N,A,A,D,N,SD,D,A,D,N,N,D,D,A,A,D,A,A,D,A,A,A,D,D,D,A,N,A
385450,S500,Q05,0.782632047,1.320239658,1.531427297,,,,M,1,26-30,2,0,0,0,0,0,9,21,26,29,35,TRUE,A,D,N,A,A,D,A,A,SD,SA,SD,D,D,D,D,A,D,SD,D,A,D,N,A,N,A,N,N,D,D,D,A,N,D,A,A,D,N,D,D,A,SD,N,N,A,A,A,D,N,A,A,SD,D,SA,D,N,SD,A,N,SD,SA
386250,S500,Q04,0.89428169,1.405200916,1.605907777,,,,M,1,22-25,1,0,0,1,0,1,36,19,39,37,24,TRUE,D,D,D,A,A,A,A,D,D,D,A,N,SA,D,N,D,A,SD,A,N,A,D,N,D,D,A,D,A,D,A,D,D,D,A,N,A,D,D,D,N,A,A,A,D,N,D,D,D,SA,A,A,D,SA,D,N,A,A,SA,A,A
387959,S900,Q10,0.824040354,1.373287037,1.558367682,,,,M,1,26-30,2,0,0,0,0,0,8,36,30,39,38,TRUE,D,A,A,SA,A,D,A,N,SD,A,SD,N,A,SD,A,SA,SA,D,SA,SA,D,A,N,SD,A,SD,D,A,SD,D,N,N,N,A,A,SD,A,D,SD,A,SD,D,N,D,SD,A,A,D,A,A,SD,SA,A,N,SD,SD,D,A,SD,SA
389357,S900,Q07,0.678242888,1.082314153,1.193184503,,,,F,2,26-30,2,0,0,0,0,0,12,30,38,30,28,TRUE,N,A,SD,A,N,D,A,A,SD,D,D,D,A,D,A,N,SA,SD,A,A,D,N,D,A,SA,SD,A,SA,D,N,A,D,D,A,SA,SD,A,SD,A,A,D,N,A,A,A,A,A,D,A,A,D,A,A,D,A,D,N,A,N,A
390645,Q3,Q03,0.703397931,1.13175404,1.254120144,,,,F,2,26-30,2,0,0,0,0,0,14,24,24,33,43,TRUE,A,SD,SA,SA,SA,SD,N,SA,SD,SA,SD,N,N,SD,N,D,A,N,N,A,D,D,N,A,A,SD,A,A,A,D,D,N,N,SA,SA,N,A,N,SD,SA,D,D,N,SD,SD,D,N,D,SA,SA,SD,N,SA,A,SD,SD,D,N,SD,SA
391748,S900,Q11,0.673282515,1.085942605,1.23420424,,,,F,2,31-35,3,0,0,0,0,0,12,35,32,38,41,TRUE,D,D,D,SA,N,D,A,N,SD,A,SD,D,A,SD,N,N,A,SD,A,A,D,A,A,D,A,SD,D,N,D,SD,N,N,D,A,SA,D,A,N,SD,SA,SD,SD,A,D,SD,N,A,D,SA,SA,SD,A,A,D,SD,SD,SD,A,SD,SA
392447,S1200,Q07,0.823808431,1.358119057,1.581251023,,,,M,1,31-35,3,0,0,0,0,0,11,36,25,34,38,TRUE,A,A,A,SA,A,D,A,SA,D,A,N,D,A,D,D,SA,A,N,A,A,D,A,N,N,A,D,N,A,N,D,A,A,D,SA,SA,D,SA,N,D,SA,D,D,N,A,D,A,A,N,SA,A,D,A,A,N,D,SD,D,N,A,A
392750,S1200,Q08,0.876913289,1.413814882,1.620906391,,,,M,1,31-35,3,0,0,0,0,0,20,22,27,32,27,TRUE,D,N,D,SA,D,N,D,A,SD,N,D,A,A,D,D,D,A,SD,N,A,SD,A,SA,D,D,N,D,D,A,A,D,SD,A,A,SA,D,D,SD,D,A,D,A,SD,A,A,D,SA,D,A,SA,SD,N,SA,SD,A,D,A,A,D,A
393247,S900,Q08,0.708720291,1.1400445,1.309207228,,,,F,2,31-35,3,0,0,0,0,0,13,39,29,33,35,TRUE,D,A,N,SA,A,D,SA,SA,SD,A,A,N,A,D,D,SA,A,SD,N,A,D,SA,D,A,A,D,D,A,D,D,A,A,N,A,A,SD,A,A,SD,A,D,D,A,A,D,A,SA,N,SA,A,SD,SA,A,D,A,D,D,A,D,SA
393550,S900,Q08,0.729037288,1.225342082,1.394046165,,,,M,1,26-30,2,0,0,0,0,0,17,37,38,29,32,TRUE,D,N,D,A,A,N,SA,A,N,N,N,D,SA,N,N,A,SA,D,N,A,D,A,D,N,N,D,N,A,N,D,A,SA,SD,A,A,N,SA,N,D,A,D,D,A,N,N,A,N,SD,SA,A,D,A,SA,N,D,D,D,SA,N,A
394956,S1200,Q12,0.680132809,1.063924718,1.211524974,,,,F,2,26-30,2,0,0,0,0,0,15,37,29,34,38,TRUE,D,N,N,A,A,N,SA,N,D,SA,D,D,A,D,N,A,SA,N,A,A,D,N,D,N,A,SD,D,N,D,D,A,N,D,A,A,SD,SA,D,SD,SA,D,SD,N,D,SD,SD,N,D,A,SA,SD,SA,N,SD,D,D,D,N,SD,N
395251,S900,Q11,0.726450141,1.171060334,1.290679437,,,,F,2,26-30,2,0,0,0,0,0,13,23,39,35,30,TRUE,D,SD,D,A,A,D,SA,A,D,N,N,A,SA,D,SA,A,D,SD,SA,SA,D,D,SD,SD,A,SD,A,A,SD,SA,A,N,SD,A,A,SD,SA,SD,D,A,D,SD,SA,D,D,A,A,D,A,A,D,D,A,A,D,D,A,N,D,A
395756,S900,Q11,0.729897463,1.213788677,1.367968085,,,,F,2,31-35,3,0,0,0,0,0,13,30,29,28,40,TRUE,A,A,D,SA,D,D,A,A,D,SA,D,D,N,D,D,A,A,SD,A,SA,D,A,A,SA,A,D,D,D,D,D,D,D,D,A,SA,D,A,SD,A,SA,SD,A,D,SA,SD,A,D,D,SA,SA,D,A,A,D,D,D,D,A,D,A
